지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C)
146,전주,1956-01-11,-3.5,-8.5,.2
146,전주,1956-01-12,.9,-8.7,6.1
146,전주,1956-01-13,.6,-3.4,5.8
146,전주,1956-01-14,-2.9,-7.1,2.9
146,전주,1956-01-15,.4,-4.2,5.1
146,전주,1956-01-16,-2.5,-7.7,4.1
146,전주,1956-01-17,4.1,-3.5,11.2
146,전주,1956-01-18,5.6,.5,8.5
146,전주,1956-01-19,-.7,-3.5,2
146,전주,1956-01-20,.1,-4.3,4.4
146,전주,1956-01-21,0,-.3,.9
146,전주,1956-01-22,-1.5,-5.4,.8
146,전주,1956-01-23,-5.3,-8.6,-1.8
146,전주,1956-01-24,-4.2,-9.5,.3
146,전주,1956-01-25,-5.4,-8.5,-1.5
146,전주,1956-01-26,-2.4,-7.6,3.1
146,전주,1956-01-27,2.2,-2.2,5.6
146,전주,1956-01-28,-1.7,-4.9,3.1
146,전주,1956-01-29,-.4,-8.2,3.8
146,전주,1956-01-30,4.8,-1.1,10.6
146,전주,1956-01-31,.7,-3.7,6.7
146,전주,1956-02-01,-3.2,-6.8,1
146,전주,1956-02-02,-1.3,-5.4,4.5
146,전주,1956-02-03,-.3,-5.8,5
146,전주,1956-02-04,3.8,-.3,9
146,전주,1956-02-05,-.2,-3.5,5.8
146,전주,1956-02-06,7,-2.9,12.7
146,전주,1956-02-07,2.9,-2,7.6
146,전주,1956-02-08,1.4,-4.2,8.8
146,전주,1956-02-09,-4.1,-7.7,-1.2
146,전주,1956-02-10,-4.4,-8.1,-.1
146,전주,1956-02-11,-3.9,-7.9,.7
146,전주,1956-02-12,-2.6,-7.2,3.5
146,전주,1956-02-13,-1.7,-6.9,6.1
146,전주,1956-02-14,1,-3.7,8.3
146,전주,1956-02-15,3.1,-2.5,8.3
146,전주,1956-02-16,-4.8,-6.1,-.7
146,전주,1956-02-17,-6.3,-10.1,-1.8
146,전주,1956-02-18,-5,-8.7,-.2
146,전주,1956-02-19,-2.8,-8.9,2.1
146,전주,1956-02-20,-2.6,-6.8,3.5
146,전주,1956-02-21,-4.6,-8,.8
146,전주,1956-02-22,-3.7,-9.9,2.5
146,전주,1956-02-23,-3.3,-5.3,3.2
146,전주,1956-02-24,-3.6,-9,2.2
146,전주,1956-02-25,0,-9,9.4
146,전주,1956-02-26,3.9,.4,7.9
146,전주,1956-02-27,5.4,.1,11.8
146,전주,1956-02-28,-.7,-2.5,4
146,전주,1956-02-29,-2.1,-3.8,-.4
146,전주,1956-03-01,.1,-2.9,3.9
146,전주,1956-03-02,-1,-3.8,4.6
146,전주,1956-03-03,.2,-1.2,1.2
146,전주,1956-03-04,0,-1.9,4.2
146,전주,1956-03-05,4.2,-2.8,11.3
146,전주,1956-03-06,2.3,1,3.8
146,전주,1956-03-07,-.9,-2.9,2.1
146,전주,1956-03-08,-1.6,-4.6,3
146,전주,1956-03-09,-1.7,-6.2,4.4
146,전주,1956-03-10,0,-5.5,6.6
146,전주,1956-03-11,-1.2,-5.7,7
146,전주,1956-03-12,-3,-8,3
146,전주,1956-03-13,2.9,-4.5,12.5
146,전주,1956-03-14,9.4,0,14
146,전주,1956-03-15,15.7,10.8,19
146,전주,1956-03-16,10.4,6.3,17.4
146,전주,1956-03-17,7.7,4,12.5
146,전주,1956-03-18,7.2,5.2,8
146,전주,1956-03-19,6.5,3,11.3
146,전주,1956-03-20,4.8,1.9,10.2
146,전주,1956-03-21,9.6,1.2,16.5
146,전주,1956-03-22,13.4,8.3,16.9
146,전주,1956-03-23,13.9,9.2,17.5
146,전주,1956-03-24,11.8,8.9,13.8
146,전주,1956-03-25,10.1,7.3,12.5
146,전주,1956-03-26,5.4,3.5,7.3
146,전주,1956-03-27,7.9,4.2,14.3
146,전주,1956-03-28,10,5.5,15.3
146,전주,1956-03-29,9.9,7.1,14.5
146,전주,1956-03-30,9.5,4.5,15.4
146,전주,1956-03-31,9.1,2,16.5
146,전주,1956-04-01,5.7,4.5,9.9
146,전주,1956-04-02,4.2,1.8,6.5
146,전주,1956-04-03,4.8,2.7,7.6
146,전주,1956-04-04,7.3,1.4,13.5
146,전주,1956-04-05,8.3,5.8,14.5
146,전주,1956-04-06,8.6,3.4,13.3
146,전주,1956-04-07,8.5,7.1,10.6
146,전주,1956-04-08,7,4.1,8.7
146,전주,1956-04-09,7.4,1,16
146,전주,1956-04-10,7.7,4.5,12.7
146,전주,1956-04-11,9.6,2.5,17.9
146,전주,1956-04-12,11.1,5.8,18.9
146,전주,1956-04-13,16.8,7.6,23
146,전주,1956-04-14,18.2,14.9,25.2
146,전주,1956-04-15,19.8,15.3,24.3
146,전주,1956-04-16,18.9,9.3,27.1
146,전주,1956-04-17,10.3,4.2,18
146,전주,1956-04-18,15.1,8.5,21.8
146,전주,1956-04-19,11.9,9,13.3
146,전주,1956-04-20,10.2,6.4,15.9
146,전주,1956-04-21,13.4,4.9,22.7
146,전주,1956-04-22,16.5,9.7,20.7
146,전주,1956-04-23,13.7,5.7,18.9
146,전주,1956-04-24,12.2,2.8,20.9
146,전주,1956-04-25,12.4,8,18.6
146,전주,1956-04-26,10.4,7,17.8
146,전주,1956-04-27,8.4,5.8,14.6
146,전주,1956-04-28,8.1,3.1,14.7
146,전주,1956-04-29,9.1,1.6,17.3
146,전주,1956-04-30,17,8.5,23
146,전주,1956-05-01,13.5,7.8,17.6
146,전주,1956-05-02,10.7,5.5,17.1
146,전주,1956-05-03,13.8,6.1,22.4
146,전주,1956-05-04,15.7,8.8,25.2
146,전주,1956-05-05,14.7,7.8,21.1
146,전주,1956-05-06,12.3,7.6,18.2
146,전주,1956-05-07,13,10,19.1
146,전주,1956-05-08,15.3,8.2,23.3
146,전주,1956-05-09,15.9,8.7,22.5
146,전주,1956-05-10,11.8,10.2,15.4
146,전주,1956-05-11,11.4,7.7,15.9
146,전주,1956-05-12,13,7,19.5
146,전주,1956-05-13,14.2,9,20.6
146,전주,1956-05-14,13.8,6.2,22
146,전주,1956-05-15,15,9.5,22.4
146,전주,1956-05-16,14.6,8.4,23
146,전주,1956-05-17,14.6,8.2,20.5
146,전주,1956-05-18,16.6,12,23.3
146,전주,1956-05-19,15.5,8.6,22.5
146,전주,1956-05-20,19.2,12.4,29.3
146,전주,1956-05-21,19.7,14,24.6
146,전주,1956-05-22,17.5,15.7,23.1
146,전주,1956-05-23,17.7,14.4,22.9
146,전주,1956-05-24,18.2,15.4,22.5
146,전주,1956-05-25,15.8,12.3,22.2
146,전주,1956-05-26,16.1,12.5,21.5
146,전주,1956-05-27,17,12.2,23.9
146,전주,1956-05-28,18.9,12.2,26.7
146,전주,1956-05-29,17.3,14.6,22.3
146,전주,1956-05-30,16.2,14.7,19.5
146,전주,1956-05-31,18.7,12,26
146,전주,1956-06-01,22,17.8,29
146,전주,1956-06-02,22.9,15.7,30.9
146,전주,1956-06-03,22.9,17.8,29
146,전주,1956-06-04,23,21.2,26.5
146,전주,1956-06-05,21.8,18.3,27.2
146,전주,1956-06-06,23.8,17.4,27.5
146,전주,1956-06-07,20.6,17.6,25.9
146,전주,1956-06-08,20.7,15.8,28
146,전주,1956-06-09,22.5,17.3,29
146,전주,1956-06-10,21.2,16,28.8
146,전주,1956-06-11,20.3,16,24.3
146,전주,1956-06-12,17.9,15,23.4
146,전주,1956-06-13,19.2,13,27.2
146,전주,1956-06-14,20.8,16.8,27.3
146,전주,1956-06-15,22.3,14.2,30.1
146,전주,1956-06-16,20.5,18.6,28.5
146,전주,1956-06-17,19.1,16.7,23.6
146,전주,1956-06-18,21.4,16,27.1
146,전주,1956-06-19,23.1,19.1,27.9
146,전주,1956-06-20,23.4,21.1,25
146,전주,1956-06-21,23.3,19.1,28.8
146,전주,1956-06-22,25.3,21.8,28.1
146,전주,1956-06-23,17.4,16.2,22.8
146,전주,1956-06-24,19.3,15.3,25.1
146,전주,1956-06-25,19.7,16.4,23.7
146,전주,1956-06-26,19.8,14.9,24.5
146,전주,1956-06-27,16.7,15.1,18.8
146,전주,1956-06-28,19.6,13.8,25.3
146,전주,1956-06-29,21.6,15.8,25.9
146,전주,1956-06-30,21.9,20.7,25.1
146,전주,1956-07-01,24,19.9,28.3
146,전주,1956-07-02,21.3,20.1,24.1
146,전주,1956-07-03,22.3,19.2,25.4
146,전주,1956-07-04,22.8,20.1,26.6
146,전주,1956-07-05,23.4,20.8,26
146,전주,1956-07-06,25.1,21.8,30.7
146,전주,1956-07-07,21.5,18.8,26
146,전주,1956-07-08,22.7,19.1,27
146,전주,1956-07-09,22.5,19.8,23.6
146,전주,1956-07-10,25.5,22,30.3
146,전주,1956-07-11,25.7,21.9,30.4
146,전주,1956-07-12,26.1,22.4,31.6
146,전주,1956-07-13,26.8,23.5,29.5
146,전주,1956-07-14,26.5,23.1,30.4
146,전주,1956-07-15,28.4,25,31.5
146,전주,1956-07-16,24,21.7,27.1
146,전주,1956-07-17,25.8,20.8,31.8
146,전주,1956-07-18,26.3,24,30.1
146,전주,1956-07-19,26.4,24,29.1
146,전주,1956-07-20,27.6,22.4,31.6
146,전주,1956-07-21,27.2,24.8,32.3
146,전주,1956-07-22,27.6,23.5,32.1
146,전주,1956-07-23,24.4,22.9,28
146,전주,1956-07-24,27.7,23.3,34
146,전주,1956-07-25,29,25.7,33.5
146,전주,1956-07-26,29.8,26.4,34.5
146,전주,1956-07-27,29.4,25.4,33.9
146,전주,1956-07-28,28.9,26.6,33
146,전주,1956-07-29,28.6,24.6,34.5
146,전주,1956-07-30,28.5,24.3,34.4
146,전주,1956-07-31,29.4,24.2,35.8
146,전주,1956-08-01,30,24.2,35.5
146,전주,1956-08-02,30.2,26.7,35.4
146,전주,1956-08-03,29.6,26.1,33.9
146,전주,1956-08-04,28.5,24,34.8
146,전주,1956-08-05,27.1,23.8,32.7
146,전주,1956-08-06,26.7,22.8,32.9
146,전주,1956-08-07,26.9,21.6,32.5
146,전주,1956-08-08,27.8,24.4,32.9
146,전주,1956-08-09,27.1,23.1,33.1
146,전주,1956-08-10,29.1,25.8,35.1
146,전주,1956-08-11,28,23.8,33.9
146,전주,1956-08-12,28,22.8,34.7
146,전주,1956-08-13,26.2,22.4,31.7
146,전주,1956-08-14,26.7,20.9,33.5
146,전주,1956-08-15,26.4,23.5,33.1
146,전주,1956-08-16,25.9,23.5,29.5
146,전주,1956-08-17,23.7,20,27
146,전주,1956-08-18,22.7,19.4,27.3
146,전주,1956-08-19,21.8,16.6,27.3
146,전주,1956-08-20,21.1,17.7,24.2
146,전주,1956-08-21,22.1,16.2,28.1
146,전주,1956-08-22,23.7,19.2,29.1
146,전주,1956-08-23,20.8,17.2,23
146,전주,1956-08-24,20.5,16.7,25.5
146,전주,1956-08-25,21.5,15.8,28.3
146,전주,1956-08-26,22.2,17.9,29
146,전주,1956-08-27,21.4,16.7,24.5
146,전주,1956-08-28,22.2,19.2,26.9
146,전주,1956-08-29,22.3,19.4,25.6
146,전주,1956-08-30,22.8,16.7,29.5
146,전주,1956-08-31,23.7,20.3,27.8
146,전주,1956-09-01,25.6,22.8,29.2
146,전주,1956-09-02,24.9,22,30.1
146,전주,1956-09-03,27,22.7,32.9
146,전주,1956-09-04,27.8,23.9,32.9
146,전주,1956-09-05,28.2,22.6,30.8
146,전주,1956-09-06,22.1,17.6,27
146,전주,1956-09-07,21.1,15.1,28.4
146,전주,1956-09-08,21,18.9,23.3
146,전주,1956-09-09,20.3,18.3,23.3
146,전주,1956-09-10,20.5,17.1,24.8
146,전주,1956-09-11,20.9,17.6,26.2
146,전주,1956-09-12,21.9,18,27.7
146,전주,1956-09-13,22.1,18.2,28.9
146,전주,1956-09-14,21.1,16.8,27.1
146,전주,1956-09-15,20,17.3,23.9
146,전주,1956-09-16,20.7,17.2,24.7
146,전주,1956-09-17,21.5,17.4,26.9
146,전주,1956-09-18,21,16.8,26.3
146,전주,1956-09-19,17.2,16.6,21
146,전주,1956-09-20,20,15.4,24.1
146,전주,1956-09-21,20.1,19.2,22
146,전주,1956-09-22,22.3,18.2,28.6
146,전주,1956-09-23,21.1,15.4,28.1
146,전주,1956-09-24,20.9,16.2,26.6
146,전주,1956-09-25,18.5,12.8,21.8
146,전주,1956-09-26,13,8.9,19.5
146,전주,1956-09-27,12.6,6.5,21
146,전주,1956-09-28,14.6,6.8,24.1
146,전주,1956-09-29,16.7,10.6,25.5
146,전주,1956-09-30,17.1,10.9,24.6
146,전주,1956-10-01,17.7,11.2,25.9
146,전주,1956-10-02,18,11.9,25.1
146,전주,1956-10-03,12.3,6.3,19.3
146,전주,1956-10-04,16,10.1,23.7
146,전주,1956-10-05,16.9,11.1,23.8
146,전주,1956-10-06,17.9,13.1,25.2
146,전주,1956-10-07,17.9,13.8,23
146,전주,1956-10-08,18,16.4,21.3
146,전주,1956-10-09,18.1,14.1,24.5
146,전주,1956-10-10,16.8,13.2,21.7
146,전주,1956-10-11,10.7,4.9,14.9
146,전주,1956-10-12,10.2,3.9,18.6
146,전주,1956-10-13,12,5.5,20.1
146,전주,1956-10-14,13.4,7.5,21.2
146,전주,1956-10-15,13.5,7.2,21.6
146,전주,1956-10-16,13.3,9.7,18.3
146,전주,1956-10-17,12.9,6.7,21.9
146,전주,1956-10-18,13.8,6.2,23.2
146,전주,1956-10-19,9.9,2.6,13.8
146,전주,1956-10-20,7.1,-.7,15.7
146,전주,1956-10-21,9.2,5.2,14
146,전주,1956-10-22,12.6,3.3,22.2
146,전주,1956-10-23,15.1,12,21.9
146,전주,1956-10-24,9.6,4.5,16.8
146,전주,1956-10-25,8.2,1.5,16.3
146,전주,1956-10-26,9,2.1,18.6
146,전주,1956-10-27,12.4,5.2,21.8
146,전주,1956-10-28,13.7,6.6,23
146,전주,1956-10-29,14.2,6.4,21.6
146,전주,1956-10-30,14.5,7.4,19.3
146,전주,1956-10-31,9.7,5.6,15.8
146,전주,1956-11-01,10.8,5.4,14.1
146,전주,1956-11-02,13.4,7.9,21.2
146,전주,1956-11-03,14.6,6,22
146,전주,1956-11-04,8.2,2.5,13.5
146,전주,1956-11-05,9.1,.6,17
146,전주,1956-11-06,6.2,1.8,11.6
146,전주,1956-11-07,5.1,-.9,13
146,전주,1956-11-08,9.6,2.5,18.9
146,전주,1956-11-09,11.8,6.9,18.3
146,전주,1956-11-10,9.3,8.4,11.5
146,전주,1956-11-11,8.7,5.6,14.2
146,전주,1956-11-12,5.5,1.4,9.5
146,전주,1956-11-13,10.2,5.2,14.1
146,전주,1956-11-14,9.7,1.8,16.6
146,전주,1956-11-15,1.2,-2.3,4.4
146,전주,1956-11-16,-1.3,-4.4,3.4
146,전주,1956-11-17,-.8,-7,9.3
146,전주,1956-11-18,3.6,-3.1,12.4
146,전주,1956-11-19,4.7,-.8,12.6
146,전주,1956-11-20,2.8,-2.5,10
146,전주,1956-11-21,4.1,-3,11.3
146,전주,1956-11-22,2.4,-.6,6.3
146,전주,1956-11-23,1.7,.4,4.4
146,전주,1956-11-24,-.6,-4.3,6.5
146,전주,1956-11-25,.1,-6.1,8.5
146,전주,1956-11-26,5.7,-1.5,13.8
146,전주,1956-11-27,-1.5,-5.4,3.7
146,전주,1956-11-28,-.4,-7.8,6.1
146,전주,1956-11-29,-.1,-4,4
146,전주,1956-11-30,-1.8,-5.1,3.1
146,전주,1956-12-01,2.9,-5.4,10.4
146,전주,1956-12-02,4.2,-.3,10.7
146,전주,1956-12-03,8.1,-1.1,15.1
146,전주,1956-12-04,5,-2.6,11.5
146,전주,1956-12-05,-2.7,-4.2,.9
146,전주,1956-12-06,3.4,-4.3,9.9
146,전주,1956-12-07,1.6,-1.8,6
146,전주,1956-12-08,-4.1,-6.5,-.8
146,전주,1956-12-09,-6.7,-9.4,-1.6
146,전주,1956-12-10,-7,-9.7,-3
146,전주,1956-12-11,-4,-9.8,1
146,전주,1956-12-12,-3.3,-8.3,.5
146,전주,1956-12-13,-2.7,-5.3,1.6
146,전주,1956-12-14,-4.7,-6.6,-2.8
146,전주,1956-12-15,-5.1,-7.4,-1.4
146,전주,1956-12-16,-1.3,-7.6,2.5
146,전주,1956-12-17,-.9,-3,1.8
146,전주,1956-12-18,-2.7,-5.3,1.1
146,전주,1956-12-19,-2,-5.8,.6
146,전주,1956-12-20,-2,-6.3,4.4
146,전주,1956-12-21,-4.4,-9.3,-.6
146,전주,1956-12-22,-7.5,-11.4,-1.8
146,전주,1956-12-23,-5.8,-10.5,-1.2
146,전주,1956-12-24,-6.5,-9.5,-1.4
146,전주,1956-12-25,-4.3,-9.9,1.2
146,전주,1956-12-26,-.3,-4.4,5.5
146,전주,1956-12-27,.5,-5.2,8.1
146,전주,1956-12-28,1.8,-2.5,9.3
146,전주,1956-12-29,2.9,-4.2,11.2
146,전주,1956-12-30,5.1,1.5,9.5
146,전주,1956-12-31,4.4,1.9,6.8
146,전주,1957-01-01,2.7,-1.9,7.9
146,전주,1957-01-02,4.5,1.6,7.7
146,전주,1957-01-03,1.8,-1.8,8
146,전주,1957-01-04,-1.2,-4.1,3.2
146,전주,1957-01-05,-2.1,-5,1.7
146,전주,1957-01-06,-3.5,-7.3,1.4
146,전주,1957-01-07,-6.3,-10.1,-2.2
146,전주,1957-01-08,-2.4,-9.8,4.4
146,전주,1957-01-09,5,-.2,8.6
146,전주,1957-01-10,4.5,1.8,8
146,전주,1957-01-11,.8,-1.8,2.3
146,전주,1957-01-12,-4.9,-7.6,-1.8
146,전주,1957-01-13,-2.3,-8.5,3
146,전주,1957-01-14,3.7,-.1,6.5
146,전주,1957-01-15,.1,-2.9,2.6
146,전주,1957-01-16,-1.7,-5.3,3.2
146,전주,1957-01-17,-2,-4.8,1.6
146,전주,1957-01-18,-.9,-2.5,1.7
146,전주,1957-01-19,-2,-3.7,0
146,전주,1957-01-20,-2.1,-4.7,1.7
146,전주,1957-01-21,-3.7,-7.1,.7
146,전주,1957-01-22,-2.9,-8.5,2.4
146,전주,1957-01-23,-1.3,-5.1,1.7
146,전주,1957-01-24,2.1,-.6,7.1
146,전주,1957-01-25,1.5,-3.1,7.9
146,전주,1957-01-26,5.3,2.7,9.4
146,전주,1957-01-27,.8,-2.1,5.7
146,전주,1957-01-28,2.6,-4.3,8.8
146,전주,1957-01-29,7.1,.2,13.4
146,전주,1957-01-30,-.9,-3.3,1.7
146,전주,1957-01-31,-5,-7.6,-3.2
146,전주,1957-02-01,-4.8,-7.8,-.4
146,전주,1957-02-02,-.6,-7.8,5.1
146,전주,1957-02-03,3.8,.8,11.2
146,전주,1957-02-04,4.5,1.5,7.4
146,전주,1957-02-05,3.8,.7,7.7
146,전주,1957-02-06,3.7,1.3,8.2
146,전주,1957-02-07,4.1,1.2,7.3
146,전주,1957-02-08,3.3,.3,7.9
146,전주,1957-02-09,-4.1,-8.3,.3
146,전주,1957-02-10,-8.9,-10.8,-6.2
146,전주,1957-02-11,-8.3,-12.7,-4.9
146,전주,1957-02-12,-5.6,-8.2,-2.9
146,전주,1957-02-13,-3.9,-7.2,1.7
146,전주,1957-02-14,1.9,-5.3,6.1
146,전주,1957-02-15,.9,-4.5,3.4
146,전주,1957-02-16,-4.4,-7,-1
146,전주,1957-02-17,-3.5,-7.3,2.1
146,전주,1957-02-18,-2.6,-6.3,1.2
146,전주,1957-02-19,-6.2,-9.9,-1.3
146,전주,1957-02-20,-2,-8.4,3.3
146,전주,1957-02-21,-.2,-3.6,5.8
146,전주,1957-02-22,.4,-4.9,6.5
146,전주,1957-02-23,-1.3,-5,3.5
146,전주,1957-02-24,-2.3,-7.2,2.8
146,전주,1957-02-25,1.8,-2.1,7.4
146,전주,1957-02-26,.7,-3.7,5.8
146,전주,1957-02-27,-1.2,-4.1,4.4
146,전주,1957-02-28,1.9,-4,5.8
146,전주,1957-03-01,2.9,-1.4,8.5
146,전주,1957-03-02,7.5,.4,15.2
146,전주,1957-03-03,9.6,4.9,17.5
146,전주,1957-03-04,1.6,-2.1,7.5
146,전주,1957-03-05,-.7,-4.5,4.4
146,전주,1957-03-06,-2,-6.1,3.5
146,전주,1957-03-07,2,-4,6.5
146,전주,1957-03-08,1,-.8,5.3
146,전주,1957-03-09,1.5,-2.5,6.6
146,전주,1957-03-10,3.4,-.3,9.7
146,전주,1957-03-11,-1,-3.9,3.2
146,전주,1957-03-12,-3.3,-6.7,2.5
146,전주,1957-03-13,-2.4,-6.1,2.5
146,전주,1957-03-14,-3.1,-7.6,2.4
146,전주,1957-03-15,-1.6,-8.2,6.2
146,전주,1957-03-16,.7,-2.3,4.7
146,전주,1957-03-17,2.4,-3.1,9.2
146,전주,1957-03-18,3.7,-1.8,8.8
146,전주,1957-03-19,4.4,.3,10.5
146,전주,1957-03-20,4.3,-.7,13.4
146,전주,1957-03-21,2.3,-1.9,8.6
146,전주,1957-03-22,1.4,-4.9,8.3
146,전주,1957-03-23,3.1,.2,7.9
146,전주,1957-03-24,3.8,.6,8.6
146,전주,1957-03-25,1.8,-1.5,5.9
146,전주,1957-03-26,-.4,-3,3.7
146,전주,1957-03-27,.7,-4.6,8
146,전주,1957-03-28,1.6,-2.1,9.3
146,전주,1957-03-29,7.2,-3.2,17.8
146,전주,1957-03-30,6.3,-.1,17.3
146,전주,1957-03-31,2.1,-3.3,9.5
146,전주,1957-04-01,1.8,-2.5,8
146,전주,1957-04-02,1.9,-3.5,8.7
146,전주,1957-04-03,3.7,-2.1,11.5
146,전주,1957-04-04,6.2,-1.9,15.2
146,전주,1957-04-05,9.3,4.6,18.1
146,전주,1957-04-06,10.1,1.9,20.8
146,전주,1957-04-07,12,2.4,23.6
146,전주,1957-04-08,15.5,7.2,25.7
146,전주,1957-04-09,15.1,8,23
146,전주,1957-04-10,11.1,6.8,15.4
146,전주,1957-04-11,5.2,4.2,7.3
146,전주,1957-04-12,7.6,3,14.7
146,전주,1957-04-13,9.1,1.9,17.8
146,전주,1957-04-14,7.2,2.5,12.2
146,전주,1957-04-15,7.1,-.4,17.1
146,전주,1957-04-16,9,4.7,14.4
146,전주,1957-04-17,10.6,1.1,21
146,전주,1957-04-18,12.7,6.7,19.9
146,전주,1957-04-19,14.8,10.1,18.4
146,전주,1957-04-20,13.1,10,19.4
146,전주,1957-04-21,16.1,10.4,22.9
146,전주,1957-04-22,17.5,12.9,23.1
146,전주,1957-04-23,15.1,12.4,20
146,전주,1957-04-24,18.2,13.3,24.3
146,전주,1957-04-25,13,8.6,17.7
146,전주,1957-04-26,13.1,7.9,20.1
146,전주,1957-04-27,13.8,7.2,20.3
146,전주,1957-04-28,14.6,9,23.8
146,전주,1957-04-29,17.8,8.6,25.3
146,전주,1957-04-30,15.2,11.4,18.7
146,전주,1957-05-01,15.3,7.3,22.8
146,전주,1957-05-02,16.7,12,23.6
146,전주,1957-05-03,15.3,9.5,21.7
146,전주,1957-05-04,12.5,11.2,15.7
146,전주,1957-05-05,15,11.8,20.1
146,전주,1957-05-06,13.7,9.2,20.3
146,전주,1957-05-07,15.6,11.1,21.8
146,전주,1957-05-08,15.9,8.6,25
146,전주,1957-05-09,16.2,8.6,25.3
146,전주,1957-05-10,18,11.7,24.1
146,전주,1957-05-11,18.7,16.6,22.1
146,전주,1957-05-12,13.6,6.7,17.6
146,전주,1957-05-13,12.2,5.1,20.4
146,전주,1957-05-14,16,8.6,21.2
146,전주,1957-05-15,15.8,8.8,25.3
146,전주,1957-05-16,17.9,8.9,29.1
146,전주,1957-05-17,18.1,11,26.2
146,전주,1957-05-18,17.2,14.6,20.9
146,전주,1957-05-19,18.5,13.9,25.3
146,전주,1957-05-20,17.2,13.8,23.3
146,전주,1957-05-21,16.6,11.1,24.5
146,전주,1957-05-22,19.3,13.7,28.4
146,전주,1957-05-23,20.4,11.9,28.9
146,전주,1957-05-24,15.2,12.7,19.7
146,전주,1957-05-25,18.1,12.7,25.3
146,전주,1957-05-26,19.1,12.3,26.4
146,전주,1957-05-27,21.3,17.2,27.3
146,전주,1957-05-28,20.9,15.5,25.5
146,전주,1957-05-29,19.6,16,23.6
146,전주,1957-05-30,22.6,15.2,30.5
146,전주,1957-05-31,18.3,15,26.1
146,전주,1957-06-01,20.7,14,28
146,전주,1957-06-02,18.3,12.9,24.5
146,전주,1957-06-03,16.7,9.9,25.1
146,전주,1957-06-04,19.6,11,27
146,전주,1957-06-05,18.4,16.8,20.5
146,전주,1957-06-06,16,14,17.6
146,전주,1957-06-07,14.6,12,20.1
146,전주,1957-06-08,15.8,9.4,23.2
146,전주,1957-06-09,18.5,10.9,27
146,전주,1957-06-10,19.6,14.7,25.9
146,전주,1957-06-11,21.6,17.9,25.2
146,전주,1957-06-12,22.4,19.4,27
146,전주,1957-06-13,21.3,17.7,27.8
146,전주,1957-06-14,20.9,15.8,28.7
146,전주,1957-06-15,22,17.7,28.3
146,전주,1957-06-16,21.7,19.7,27.5
146,전주,1957-06-17,21.6,19.1,25.6
146,전주,1957-06-18,21.1,18,26.2
146,전주,1957-06-19,22,18.8,26
146,전주,1957-06-20,23.1,20.3,25.5
146,전주,1957-06-21,21.1,18.1,23.7
146,전주,1957-06-22,19.7,16.5,25.8
146,전주,1957-06-23,20.8,16.7,25.7
146,전주,1957-06-24,19.6,15.3,25.2
146,전주,1957-06-25,20.8,16.4,25.3
146,전주,1957-06-26,17.7,16.2,19.7
146,전주,1957-06-27,21.5,16.7,26.3
146,전주,1957-06-28,21.2,16.3,28.9
146,전주,1957-06-29,21.2,16.1,28.1
146,전주,1957-06-30,22.6,18.8,28.1
146,전주,1957-07-01,23.5,18.6,28
146,전주,1957-07-02,22,19.6,25.6
146,전주,1957-07-03,19,18.3,20.4
146,전주,1957-07-04,20.4,16.6,24.6
146,전주,1957-07-05,24,18.3,31.1
146,전주,1957-07-06,25.5,21.5,29.2
146,전주,1957-07-07,24.8,22.2,26.1
146,전주,1957-07-08,21.8,20.2,24.4
146,전주,1957-07-09,22.1,21.4,23.8
146,전주,1957-07-10,23.8,20.6,28.8
146,전주,1957-07-11,23.4,22,25.3
146,전주,1957-07-12,25.7,23.7,29.5
146,전주,1957-07-13,28.1,23.3,31.6
146,전주,1957-07-14,24,22.7,27.1
146,전주,1957-07-15,24.9,21.7,29
146,전주,1957-07-16,28,25.2,31.5
146,전주,1957-07-17,26.6,24.8,30.1
146,전주,1957-07-18,24.7,23.4,29
146,전주,1957-07-19,24.6,22.2,29.8
146,전주,1957-07-20,25.1,23.1,29.3
146,전주,1957-07-21,23.1,22.2,25
146,전주,1957-07-22,23.6,21.8,26.1
146,전주,1957-07-23,23.8,20.8,30.4
146,전주,1957-07-24,26.3,22.4,31.4
146,전주,1957-07-25,25.3,22,29.8
146,전주,1957-07-26,24.6,22.2,27.7
146,전주,1957-07-27,24.6,21.7,27.3
146,전주,1957-07-28,27.4,20.8,32.6
146,전주,1957-07-29,25.4,22.6,28.1
146,전주,1957-07-30,22.1,20.5,25.3
146,전주,1957-07-31,24.5,20.4,26.9
146,전주,1957-08-01,23.4,21.4,24.9
146,전주,1957-08-02,23,21.9,23.5
146,전주,1957-08-03,23.1,20.6,27.3
146,전주,1957-08-04,21.9,20,24.3
146,전주,1957-08-05,23,18.3,28.8
146,전주,1957-08-06,23.2,19.9,29.2
146,전주,1957-08-07,23.6,19,30.4
146,전주,1957-08-08,24.5,19.8,30.2
146,전주,1957-08-09,24.9,20.6,31.7
146,전주,1957-08-10,26.4,21,33
146,전주,1957-08-11,24.9,22.1,29.6
146,전주,1957-08-12,26.2,22.7,31.4
146,전주,1957-08-13,25.1,22.2,30.3
146,전주,1957-08-14,25,21.4,30.4
146,전주,1957-08-15,25.3,21.5,30.9
146,전주,1957-08-16,25.7,22.1,31.5
146,전주,1957-08-17,26.8,21.8,32.5
146,전주,1957-08-18,28.3,23.7,34.6
146,전주,1957-08-19,25.6,23.6,30.2
146,전주,1957-08-20,27.5,23.2,30.3
